mileage,make,fuel,gear,offerType,price,hp,year
57776,Renault,Gasoline,Manual,Used,7000,71.0,2015
60000,Renault,Gasoline,Manual,Used,7200,73.0,2015
96000,Skoda,Gasoline,Automatic,Used,7200,75.0,2015
114005,Opel,Diesel,Manual,Used,7250,136.0,2015
54308,Toyota,Gasoline,Manual,Used,7280,69.0,2015
87254,Hyundai,Gasoline,Manual,Used,12500,186.0,2015
9700,smart,Gasoline,Automatic,Used,12500,84.0,2015
220000,Volkswagen,Diesel,Automatic,Used,12500,140.0,2015
48764,Volkswagen,Gasoline,Manual,Used,12660,86.0,2015
86900,Ford,Gasoline,Manual,Used,12680,150.0,2015
151113,Mercedes-Benz,Diesel,Manual,Used,12700,109.0,2015
60111,Volkswagen,Gasoline,Manual,Used,12780,125.0,2015
89000,Ford,Diesel,Manual,Used,12800,116.0,2015
135000,SEAT,Diesel,Automatic,Used,12890,150.0,2015
210600,Volkswagen,Diesel,Automatic,Used,12900,140.0,2015
127237,BMW,Diesel,Manual,Used,12950,143.0,2015
79977,Skoda,Diesel,Automatic,Used,12950,110.0,2015
53672,Opel,Diesel,Automatic,Used,12980,136.0,2015
183383,Skoda,Diesel,Manual,Used,12980,184.0,2015
28754,Mazda,Gasoline,Automatic,Used,12990,90.0,2015
76600,Volkswagen,Gasoline,Manual,Used,12990,125.0,2015
39850,MINI,Diesel,Manual,Used,12990,116.0,2015
210000,Ford,Diesel,Manual,Used,13000,179.0,2015
66500,BMW,Gasoline,Manual,Used,13099,136.0,2015
41900,Opel,Gasoline,Manual,Used,13099,140.0,2015
97000,Opel,Diesel,Automatic,Used,9500,165.0,2015
97740,Skoda,Gasoline,Manual,Used,9500,110.0,2015
144000,BMW,Diesel,Manual,Used,9500,95.0,2015
52000,Volkswagen,Gasoline,Manual,Used,9500,86.0,2015
67000,Skoda,Gasoline,Manual,Used,9500,110.0,2015
55000,Opel,Gasoline,Manual,Used,9500,120.0,2015
177000,Opel,Diesel,Manual,Used,9600,136.0,2015
162000,BMW,Diesel,Manual,Used,9700,150.0,2015
61850,Suzuki,Gasoline,Manual,Used,9790,136.0,2015
21626,Citroen,Gasoline,Manual,Used,9799,82.0,2015
48000,MINI,Gasoline,Manual,Used,9800,75.0,2015
52100,Volkswagen,Gasoline,Manual,Used,9800,86.0,2015
116500,Renault,Gasoline,Automatic,Used,9800,120.0,2015
65000,Opel,Gasoline,Manual,Used,9800,120.0,2015
21449,Ford,Gasoline,Automatic,Used,9850,101.0,2015
177474,Opel,Diesel,Automatic,Used,9880,163.0,2015
94135,Volkswagen,Other,Manual,Used,9880,110.0,2015
71380,Citroen,Diesel,Manual,Used,9890,120.0,2015
52498,Hyundai,Diesel,Manual,Used,9890,110.0,2015
147208,Volkswagen,Diesel,Manual,Used,9900,102.0,2015
41000,Hyundai,Gasoline,Manual,Used,7290,87.0,2015
91000,Volkswagen,Gasoline,Manual,Used,7290,60.0,2015
42390,Citroen,Gasoline,Manual,Used,7300,68.0,2015
36000,Nissan,Gasoline,Manual,Used,7300,80.0,2015
92000,Renault,Gasoline,Manual,Used,7300,110.0,2015
72500,Dacia,Diesel,Manual,Used,7350,109.0,2015
56100,Kia,Diesel,Manual,Used,7390,75.0,2015
70600,SEAT,Gasoline,Manual,Used,7390,105.0,2015
81000,Volkswagen,Gasoline,Automatic,Used,7400,75.0,2015
38100,Nissan,Gasoline,Manual,Used,7400,80.0,2015
57000,Renault,Gasoline,Manual,Used,7400,73.0,2015
36000,Volkswagen,Gasoline,Manual,Used,7490,75.0,2015
68300,Toyota,Gasoline,Manual,Used,7490,69.0,2015
23007,Renault,Gasoline,Manual,Used,7499,71.0,2015
32500,smart,Gasoline,Manual,Used,7500,71.0,2015
44999,Hyundai,Gasoline,Manual,Used,7500,67.0,2015
123729,Peugeot,Diesel,Manual,Used,7500,120.0,2015
38000,Renault,Gasoline,Manual,Used,7500,71.0,2015
91523,Peugeot,Gasoline,Manual,Used,7560,110.0,2015
148000,BMW,Diesel,Manual,Used,13200,190.0,2015
38800,Peugeot,Diesel,Manual,Used,13260,150.0,2015
71850,Volkswagen,Diesel,Manual,Used,13390,110.0,2015
41500,Volkswagen,Gasoline,Automatic,Used,13400,110.0,2015
69203,Volkswagen,Diesel,Manual,Used,13480,105.0,2015
40222,smart,Gasoline,Automatic,Used,13480,90.0,2015
135750,BMW,Diesel,Manual,Used,13490,163.0,2015
60000,Honda,Gasoline,Automatic,Used,13500,141.0,2015
220000,BMW,Diesel,Automatic,Used,13500,258.0,2015
112874,Ford,Diesel,Semi-automatic,Used,13500,163.0,2015
53000,MINI,Gasoline,Automatic,Used,13500,136.0,2015
19434,Ford,Gasoline,Manual,Used,13600,125.0,2015
107577,Volkswagen,Diesel,Automatic,Used,13600,110.0,2015
88400,Ford,Diesel,Manual,Used,13600,116.0,2015
62284,Toyota,Hybrid,Automatic,Used,13700,136.0,2015
63400,BMW,Diesel,Automatic,Used,13775,150.0,2015
169000,Honda,Diesel,Manual,Used,13800,160.0,2015
68800,Volkswagen,Gasoline,Automatic,Used,13800,125.0,2015
49150,Nissan,Gasoline,Manual,Used,13900,218.0,2015
114500,BMW,Diesel,Automatic,Used,13900,163.0,2015
9602,smart,Gasoline,Automatic,Used,9900,71.0,2015
84000,Ford,Gasoline,Manual,Used,9900,125.0,2015
71500,SEAT,Gasoline,Manual,Used,9900,110.0,2015
164837,Ford,Diesel,Manual,Used,9900,101.0,2015
46,Kia,Gasoline,Manual,Pre-registered,9900,84.0,2015
29547,Kia,Gasoline,Manual,Pre-registered,9900,84.0,2015
79645,Suzuki,Gasoline,Manual,Used,9900,120.0,2015
180500,Volkswagen,Diesel,Manual,Used,9900,150.0,2015
119000,MINI,Diesel,Manual,Used,9950,116.0,2015
77891,Hyundai,Gasoline,Manual,Used,9950,135.0,2015
40700,Hyundai,Gasoline,Automatic,Used,9974,101.0,2015
117148,Mercedes-Benz,Diesel,Manual,Used,9980,110.0,2015
50000,Kia,Gasoline,Manual,Used,9980,99.0,2015
28710,Fiat,Gasoline,Manual,Used,9990,69.0,2015
60779,Volkswagen,Gasoline,Manual,Used,9990,90.0,2015
243000,Audi,Gasoline,Manual,Used,9990,144.0,2015
98500,Hyundai,Gasoline,Manual,Used,9990,135.0,2015
52000,Hyundai,Diesel,Automatic,Used,9990,110.0,2015
58710,Renault,Electric,Automatic,Used,9990,58.0,2015
38800,Toyota,Gasoline,Manual,Used,7590,69.0,2015
63050,Fiat,Gasoline,Manual,Used,7600,69.0,2015
45320,Kia,Gasoline,Manual,Used,7690,86.0,2015
40300,Opel,Gasoline,Manual,Used,7690,90.0,2015
54987,Toyota,Gasoline,Manual,Used,7700,69.0,2015
46099,Dacia,Gasoline,Manual,Used,7700,90.0,2015
44380,Volkswagen,Gasoline,Manual,Used,7700,75.0,2015
41000,Hyundai,Gasoline,Manual,Used,7750,87.0,2015
56797,smart,Gasoline,Manual,Used,7785,71.0,2015
79000,Opel,Gasoline,Manual,Used,7790,101.0,2015
77500,Suzuki,Gasoline,Automatic,Used,7800,94.0,2015
15456,Hyundai,Gasoline,Manual,Used,7850,67.0,2015
52300,Opel,Gasoline,Manual,Used,7850,69.0,2015
43800,Dacia,Gasoline,Manual,Used,7890,90.0,2015
80000,Ford,Gasoline,Manual,Used,7900,101.0,2015
112000,Skoda,Diesel,Manual,Used,7900,105.0,2015
198900,Fiat,Diesel,Manual,Used,7900,116.0,2015
109400,Skoda,Gasoline,Manual,Used,7939,86.0,2015
41867,Opel,Diesel,Manual,Used,7980,110.0,2015
37454,Opel,Gasoline,Manual,Used,13900,140.0,2015
28000,Opel,Gasoline,Automatic,Used,13980,140.0,2015
69271,MINI,Gasoline,Automatic,Used,13980,136.0,2015
157567,Opel,Diesel,Automatic,Used,13980,150.0,2015
92000,Mercedes-Benz,Gasoline,Manual,Used,13990,122.0,2015
77425,Mercedes-Benz,Diesel,Manual,Used,13990,114.0,2015
53000,Volkswagen,Gasoline,Automatic,Used,13990,110.0,2015
122285,Audi,Diesel,Automatic,Used,13990,150.0,2015
88500,Citroen,Diesel,Manual,Used,13990,150.0,2015
59923,Opel,Gasoline,Automatic,Used,13990,140.0,2015
97000,Mercedes-Benz,Gasoline,Manual,Used,13990,122.0,2015
93600,Volkswagen,Gasoline,Automatic,Used,13990,110.0,2015
36900,Subaru,Gasoline,Automatic,Used,13999,114.0,2015
67000,Audi,Diesel,Manual,Used,14000,90.0,2015
160000,Volkswagen,Diesel,Automatic,Used,14000,150.0,2015
136000,Ford,Diesel,Automatic,Used,14000,179.0,2015
70284,Volkswagen,Gasoline,Automatic,Used,14000,150.0,2015
128737,Volkswagen,Diesel,Manual,Used,14000,150.0,2015
76000,MINI,Gasoline,Manual,Used,14290,136.0,2015
123568,Skoda,Gasoline,Manual,Used,9990,110.0,2015
30160,Toyota,Gasoline,Automatic,Used,9999,99.0,2015
150392,Volkswagen,Diesel,Manual,Used,9999,102.0,2015
125000,Opel,Diesel,Manual,Used,9999,136.0,2015
131000,Ford,Diesel,Manual,Used,9999,120.0,2015
220633,BMW,Gasoline,Manual,Used,9999,136.0,2015
50400,Ford,Gasoline,Manual,Used,9999,105.0,2015
8000,Hyundai,Gasoline,Manual,Used,10000,166.0,2015
25889,Fiat,Gasoline,Manual,Used,10000,86.0,2015
69909,smart,Gasoline,Automatic,Used,10090,90.0,2015
90000,Kia,Diesel,Manual,Used,10099,128.0,2015
105460,Ford,Diesel,Manual,Used,10200,116.0,2015
81935,MINI,Diesel,Manual,Used,10220,95.0,2015
26700,smart,Gasoline,Automatic,Used,10250,90.0,2015
64739,Nissan,Gasoline,Automatic,Used,10300,116.0,2015
58500,Skoda,Gasoline,Manual,Used,10389,110.0,2015
200000,BMW,Diesel,Automatic,Used,10399,143.0,2015
154000,Volvo,Diesel,Manual,Used,10400,150.0,2015
165130,Volkswagen,Diesel,Manual,Used,10400,140.0,2015
58976,Ford,Gasoline,Manual,Used,7980,80.0,2015
21750,Renault,Electric,Automatic,Used,7980,58.0,2015
83339,Opel,Diesel,Automatic,Used,7980,90.0,2015
117660,Citroen,Gasoline,Manual,Used,7980,131.0,2015
89709,Opel,Gasoline,Manual,Used,7980,87.0,2015
6879,Renault,Gasoline,Manual,Used,7980,73.0,2015
38225,Opel,Gasoline,Manual,Used,7980,90.0,2015
177017,Mercedes-Benz,Diesel,Automatic,Used,7980,109.0,2015
64981,Dacia,Gasoline,Manual,Used,7980,90.0,2015
53653,Ford,Gasoline,Manual,Used,7980,60.0,2015
58552,Dacia,Gasoline,Manual,Used,7990,90.0,2015
36000,Hyundai,Gasoline,Manual,Used,7990,84.0,2015
78703,Ford,Gasoline,Manual,Used,7990,82.0,2015
99942,Fiat,Gasoline,Automatic,Used,7990,69.0,2015
41000,Renault,Gasoline,Manual,Used,7990,90.0,2015
70000,smart,Gasoline,Automatic,Used,7990,71.0,2015
99989,Skoda,Diesel,Manual,Used,7990,90.0,2015
92150,Mitsubishi,Gasoline,Manual,Used,7990,117.0,2015
74500,Renault,Gasoline,Manual,Used,7990,73.0,2015
57536,Toyota,Hybrid,Automatic,Used,14290,185.0,2015
36000,Ford,Gasoline,Manual,Used,14399,150.0,2015
136336,Mercedes-Benz,Diesel,Manual,Used,14480,88.0,2015
66000,Mercedes-Benz,Gasoline,Manual,Used,14490,122.0,2015
54718,Mercedes-Benz,Gasoline,Manual,Used,14490,122.0,2015
97550,Opel,Diesel,Manual,Used,14490,120.0,2015
28834,Volkswagen,Gasoline,Manual,Used,14490,110.0,2015
61000,Volvo,Diesel,Automatic,Used,14495,150.0,2015
62000,Volkswagen,Gasoline,Manual,Used,14500,150.0,2015
50000,Ford,Gasoline,Automatic,Used,14500,150.0,2015
97000,Audi,Diesel,Manual,Used,14500,150.0,2015
35000,Volkswagen,Gasoline,Manual,Used,14500,110.0,2015
143900,Audi,Diesel,Automatic,Used,14590,150.0,2015
165224,BMW,Diesel,Automatic,Used,14700,218.0,2015
87500,BMW,Gasoline,Manual,Used,14750,136.0,2015
95000,BMW,Diesel,Automatic,Used,14750,143.0,2015
65170,Ford,Diesel,Manual,Used,14878,150.0,2015
33600,smart,Gasoline,Automatic,Used,7999,71.0,2015
30000,Fiat,Gasoline,Automatic,Used,7999,69.0,2015
81992,Renault,Diesel,Manual,Used,7999,110.0,2015
40459,Renault,Gasoline,Manual,Used,7999,90.0,2015
300000,Mercedes-Benz,Diesel,Automatic,Used,7999,136.0,2015
80817,Renault,Gasoline,Manual,Used,7999,90.0,2015
95745,Renault,Gasoline,Manual,Used,7999,90.0,2015
32000,Ford,Gasoline,Manual,Used,7999,82.0,2015
75841,Renault,Gasoline,Manual,Used,7999,110.0,2015
60000,Kia,Gasoline,Manual,Used,7999,86.0,2015
25126,SEAT,Gasoline,Manual,Used,7999,86.0,2015
115741,Skoda,Diesel,Automatic,Used,7999,90.0,2015
65000,Suzuki,Gasoline,Manual,Used,7999,94.0,2015
10000,Volkswagen,Gasoline,Manual,Used,8000,60.0,2015
31153,Renault,Gasoline,Manual,Used,8100,71.0,2015
33000,Ford,Gasoline,Manual,Used,8200,80.0,2015
52850,Opel,Gasoline,Manual,Used,8200,101.0,2015
106000,Nissan,Gasoline,Manual,Used,8200,190.0,2015
51000,Renault,Gasoline,Manual,Used,8200,90.0,2015
51500,Audi,Gasoline,Manual,Used,14890,125.0,2015
32737,Honda,Gasoline,Automatic,Used,14890,141.0,2015
61600,Ford,Gasoline,Automatic,Used,14900,182.0,2015
34370,Volkswagen,Gasoline,Manual,Used,14900,125.0,2015
72200,Mercedes-Benz,Gasoline,Manual,Used,14950,122.0,2015
149998,Ford,Diesel,Automatic,Used,14950,179.0,2015
65000,Nissan,Diesel,Automatic,Used,14958,131.0,2015
264251,Mercedes-Benz,Diesel,Automatic,Used,14980,231.0,2015
73999,Volkswagen,Gasoline,Automatic,Used,14980,125.0,2015
164826,Volkswagen,Diesel,Manual,Used,14980,163.0,2015
157713,SEAT,Diesel,Automatic,Used,14985,140.0,2015
92569,Mercedes-Benz,Diesel,Manual,Used,14990,109.0,2015
71794,Opel,Diesel,Automatic,Used,14990,170.0,2015
35958,BMW,Diesel,Manual,Used,14990,184.0,2015
136221,Mazda,Diesel,Automatic,Used,14990,175.0,2015
40708,Hyundai,Gasoline,Manual,Used,14990,186.0,2015
86000,BMW,Diesel,Automatic,Used,14990,184.0,2015
104880,Mazda,Gasoline,Manual,Used,14990,165.0,2015
18000,Volkswagen,Gasoline,Manual,Used,14990,125.0,2015
50000,Volkswagen,Diesel,Automatic,Used,15000,150.0,2015
113090,Volkswagen,Diesel,Manual,Used,10850,110.0,2015
85827,Ford,Gasoline,Manual,Used,10880,101.0,2015
136990,Nissan,Gasoline,Manual,Used,10890,190.0,2015
20200,Fiat,Gasoline,Manual,Used,10890,110.0,2015
30390,Nissan,Electric,Automatic,Used,10890,109.0,2015
118850,Opel,Diesel,Manual,Used,10890,170.0,2015
14490,Nissan,Electric,Automatic,Used,10890,109.0,2015
155826,Volkswagen,Diesel,Manual,Used,10900,150.0,2015
210000,Audi,Diesel,Automatic,Used,10900,150.0,2015
154150,BMW,Diesel,Manual,Used,10900,116.0,2015
101000,Opel,Diesel,Manual,Used,10900,136.0,2015
193000,Opel,Diesel,Manual,Used,10900,170.0,2015
115000,Volkswagen,Diesel,Manual,Used,10900,110.0,2015
175000,Ford,Diesel,Manual,Used,10900,95.0,2015
200000,BMW,Diesel,Automatic,Used,10900,143.0,2015
106125,Opel,Diesel,Automatic,Used,10950,163.0,2015
76000,Nissan,Gasoline,Automatic,Used,10950,116.0,2015
44041,Hyundai,Gasoline,Manual,Used,10980,67.0,2015
129630,Audi,Diesel,Manual,Used,10990,90.0,2015
93450,Fiat,Diesel,Automatic,Used,10990,170.0,2015
105859,Ford,Gasoline,Manual,Used,8229,125.0,2015
53565,Volkswagen,Gasoline,Manual,Used,8249,75.0,2015
87915,Ford,Gasoline,Manual,Used,8250,101.0,2015
61160,Dacia,Diesel,Manual,Used,8250,90.0,2015
149952,Volkswagen,Diesel,Automatic,Used,8280,110.0,2015
71890,Citroen,Diesel,Manual,Used,8290,99.0,2015
51697,Fiat,Gasoline,Manual,Used,8300,86.0,2015
47451,Skoda,Gasoline,Manual,Used,8300,75.0,2015
39133,SEAT,Gasoline,Automatic,Used,8300,60.0,2015
39664,Peugeot,Gasoline,Manual,Used,8300,110.0,2015
51000,Hyundai,Gasoline,Manual,Used,8350,84.0,2015
77890,Skoda,Gasoline,Manual,Used,8350,86.0,2015
15000,smart,Gasoline,Manual,Used,8399,71.0,2015
44151,SEAT,Gasoline,Manual,Used,8444,75.0,2015
103000,Renault,Gasoline,Automatic,Used,8450,120.0,2015
31600,Fiat,Gasoline,Manual,Used,8450,69.0,2015
53125,smart,Gasoline,Automatic,Used,8490,90.0,2015
72148,Toyota,Gasoline,Automatic,Used,8490,69.0,2015
25066,Ford,Gasoline,Manual,Used,8490,65.0,2015
66033,Renault,Gasoline,Automatic,Used,8499,120.0,2015
233000,Mercedes-Benz,Diesel,Automatic,Used,15000,170.0,2015
134600,Volkswagen,Diesel,Automatic,Used,15000,140.0,2015
105000,Mercedes-Benz,Gasoline,Manual,Used,15100,122.0,2015
132000,BMW,Diesel,Automatic,Used,15100,150.0,2015
53067,Volkswagen,Diesel,Manual,Used,15200,110.0,2015
33000,Volkswagen,Diesel,Manual,Used,15200,120.0,2015
115900,Mercedes-Benz,Diesel,Manual,Used,15280,88.0,2015
82900,Audi,Hybrid,Automatic,Used,15290,150.0,2015
140000,Audi,Diesel,Manual,Used,15300,190.0,2015
175350,BMW,Diesel,Manual,Used,15400,190.0,2015
102000,BMW,Gasoline,Automatic,Used,15500,184.0,2015
103000,Mercedes-Benz,Gasoline,Automatic,Used,15500,156.0,2015
197000,BMW,Diesel,Automatic,Used,15500,258.0,2015
81500,Audi,Diesel,Manual,Used,15590,150.0,2015
87626,BMW,Gasoline,Manual,Used,15600,136.0,2015
59000,Kia,Diesel,Manual,Used,15600,116.0,2015
185000,BMW,Diesel,Automatic,Used,15799,190.0,2015
36335,Ford,Gasoline,Manual,Used,8450,82.0,2015
21135,Mazda,Gasoline,Manual,Used,9480,75.0,2015
112400,Audi,Gasoline,Manual,Used,9890,95.0,2015
59400,Suzuki,Gasoline,Manual,Used,9989,120.0,2015
82485,Dacia,Diesel,Manual,Used,9990,109.0,2015
133400,Renault,Diesel,Manual,Used,10740,173.0,2015
99141,Volkswagen,Diesel,Manual,Used,11490,110.0,2015
106010,Volkswagen,Diesel,Manual,Used,11867,110.0,2015
61393,Volkswagen,Diesel,Manual,Used,12137,90.0,2015
42405,Ford,Diesel,Manual,Used,12490,120.0,2015
73133,Renault,Diesel,Automatic,Used,12490,110.0,2015
158910,Volkswagen,Diesel,Automatic,Used,12897,177.0,2015
62452,Ford,Gasoline,Manual,Used,12990,150.0,2015
62086,Ford,Gasoline,Manual,Used,12990,150.0,2015
90395,Ford,Gasoline,Manual,Used,13490,150.0,2015
105300,Ford,Diesel,Automatic,Used,13499,140.0,2015
35500,Volkswagen,Electric,Automatic,Demonstration,13850,82.0,2015
28890,Mazda,Gasoline,Manual,Used,14480,120.0,2015
47000,Volkswagen,Gasoline,Automatic,Used,15990,160.0,2015
83418,smart,Gasoline,Automatic,Used,6700,61.0,2015
64513,Ford,Gasoline,Manual,Used,6990,69.0,2015
35212,SEAT,Gasoline,Manual,Used,7880,105.0,2015
46000,Citroen,Gasoline,Manual,Used,7979,82.0,2015
48500,Mazda,Gasoline,Manual,Used,7990,75.0,2015
84662,Opel,Gasoline,Manual,Used,8440,150.0,2015
90469,Renault,Diesel,Manual,Used,8890,110.0,2015
64390,SEAT,Gasoline,Manual,Used,8930,90.0,2015
25000,Opel,Gasoline,Manual,Used,9490,116.0,2015
189000,Other,Diesel,Automatic,Used,9985,170.0,2015
63467,SEAT,Gasoline,Automatic,Used,10425,110.0,2015
51881,Opel,Gasoline,Automatic,Used,10850,87.0,2015
164739,Renault,Diesel,Manual,Used,10950,120.0,2015
78582,Opel,Diesel,Manual,Used,10970,136.0,2015
47020,Renault,Gasoline,Manual,Used,10980,132.0,2015
57000,Mitsubishi,Gasoline,Manual,Used,11380,117.0,2015
117000,Jeep,Gasoline,Manual,Used,11480,156.0,2015
23200,Citroen,Diesel,Automatic,Used,11485,114.0,2015
108921,Volkswagen,Diesel,Manual,Used,11525,110.0,2015
93007,Mitsubishi,Gasoline,Manual,Used,5480,71.0,2015
71413,Opel,Gasoline,Manual,Used,6699,101.0,2015
28821,Fiat,Gasoline,Manual,Used,7990,69.0,2015
39531,Renault,Diesel,Manual,Used,7990,90.0,2015
51220,Kia,Gasoline,Manual,Used,9240,90.0,2015
101905,Skoda,Gasoline,Manual,Used,9890,110.0,2015
35948,Skoda,Gasoline,Manual,Used,9990,90.0,2015
82475,Skoda,Gasoline,Automatic,Used,10899,122.0,2015
71889,Citroen,Diesel,Manual,Used,11980,120.0,2015
112100,Kia,Gasoline,Manual,Used,12190,135.0,2015
35054,Volkswagen,Other,Manual,Used,12220,110.0,2015
93610,Kia,Diesel,Automatic,Used,12860,136.0,2015
148024,Volvo,Diesel,Manual,Used,14450,181.0,2015
99735,SEAT,Gasoline,Automatic,Used,14890,179.0,2015
93590,Kia,Diesel,Automatic,Used,15440,184.0,2015
90097,Volkswagen,Diesel,Automatic,Used,16980,150.0,2015
45485,Volkswagen,Gasoline,Automatic,Used,17430,170.0,2015
55470,Volkswagen,Diesel,Automatic,Used,20550,140.0,2015
59999,Land,Diesel,Automatic,Used,26690,179.0,2015
103000,Volkswagen,Gasoline,Manual,Used,10990,125.0,2015
90271,Mazda,Gasoline,Manual,Used,10990,120.0,2015
160000,Mercedes-Benz,Diesel,Manual,Used,10990,109.0,2015
82400,Nissan,Electric,Automatic,Used,10990,109.0,2015
109850,Volkswagen,Diesel,Automatic,Used,10990,150.0,2015
112248,Opel,Diesel,Manual,Used,10990,131.0,2015
65000,Mitsubishi,Gasoline,Manual,Used,10990,117.0,2015
140000,Skoda,Diesel,Manual,Used,10999,170.0,2015
69400,Volkswagen,Gasoline,Manual,Used,10999,110.0,2015
158000,Opel,Diesel,Manual,Used,11000,136.0,2015
142000,Fiat,Diesel,Manual,Used,11111,170.0,2015
64760,Hyundai,Gasoline,Manual,Used,11189,135.0,2015
117500,Ford,Diesel,Manual,Used,11250,101.0,2015
91500,MINI,Gasoline,Manual,Used,11250,136.0,2015
34250,Skoda,Gasoline,Manual,Used,11250,110.0,2015
101900,Opel,Diesel,Manual,Used,11250,120.0,2015
98580,Ford,Diesel,Manual,Used,11290,120.0,2015
36910,Hyundai,Gasoline,Manual,Used,11290,135.0,2015
69000,Peugeot,Gasoline,Manual,Used,11290,120.0,2015
37500,MINI,Gasoline,Manual,Used,11300,102.0,2015
90000,MINI,Gasoline,Manual,Used,8500,102.0,2015
58015,SEAT,Gasoline,Manual,Used,8500,86.0,2015
106000,Nissan,Gasoline,Manual,Used,8500,190.0,2015
86262,Volkswagen,Gasoline,Manual,Used,8590,75.0,2015
64980,SEAT,Gasoline,Manual,Used,8590,86.0,2015
135000,Volkswagen,Gasoline,Manual,Used,8600,86.0,2015
71000,Hyundai,Diesel,Manual,Used,8600,116.0,2015
128000,Volkswagen,Gasoline,Manual,Used,8650,110.0,2015
22203,Nissan,Gasoline,Manual,Used,8650,94.0,2015
29530,Skoda,Gasoline,Manual,Used,8690,90.0,2015
29102,Fiat,Diesel,Manual,Used,8699,75.0,2015
36500,Peugeot,Gasoline,Manual,Used,8699,68.0,2015
95000,Ford,Diesel,Manual,Used,8700,120.0,2015
89381,Fiat,Gasoline,Manual,Used,8749,95.0,2015
89381,Fiat,Gasoline,Manual,Used,8749,95.0,2015
91898,SEAT,Diesel,Manual,Used,8750,105.0,2015
66000,smart,Gasoline,Automatic,Used,8770,71.0,2015
39000,smart,Gasoline,Automatic,Used,8790,71.0,2015
43768,Skoda,Gasoline,Manual,Used,8790,90.0,2015
62797,Mercedes-Benz,Gasoline,Manual,Used,15800,156.0,2015
109900,Volkswagen,Hybrid,Automatic,Used,15880,204.0,2015
59500,Volkswagen,Gasoline,Manual,Used,15890,150.0,2015
63125,Volkswagen,Diesel,Manual,Used,15890,110.0,2015
177848,Volkswagen,Diesel,Automatic,Used,15890,184.0,2015
116000,Mazda,Diesel,Automatic,Used,15900,175.0,2015
66000,BMW,Diesel,Manual,Used,15900,150.0,2015
146000,BMW,Diesel,Automatic,Used,15900,190.0,2015
212453,BMW,Diesel,Automatic,Used,15950,184.0,2015
152350,BMW,Diesel,Automatic,Used,15988,190.0,2015
142000,Ford,Diesel,Manual,Used,15990,155.0,2015
84000,BMW,Gasoline,Manual,Used,15990,136.0,2015
142000,Subaru,Gasoline,Automatic,Used,15990,175.0,2015
216500,Audi,Diesel,Automatic,Used,15990,245.0,2015
29191,Toyota,Hybrid,Automatic,Used,15990,136.0,2015
192000,BMW,Diesel,Automatic,Used,15999,184.0,2015
89000,Volkswagen,Diesel,Manual,Used,15999,150.0,2015
135000,Mercedes-Benz,Diesel,Automatic,Used,16000,136.0,2015
217910,Volkswagen,Diesel,Manual,Used,16700,109.0,2015
26309,Mazda,Gasoline,Automatic,Used,19480,192.0,2015
5,Hyundai,Diesel,Automatic,Used,19990,136.0,2015
93600,Volvo,Diesel,Automatic,Used,22450,215.0,2015
105000,Volvo,Diesel,Automatic,Used,29850,224.0,2015
102500,Tesla,Electric,Automatic,Used,37980,333.0,2015
38500,Tesla,Electric,Automatic,Used,50990,469.0,2015
142000,Opel,Diesel,Manual,Used,5999,110.0,2015
119890,Opel,Diesel,Manual,Used,10450,136.0,2015
49900,Citroen,Gasoline,Manual,Used,11990,131.0,2015
110000,BMW,Diesel,Manual,Used,12900,143.0,2015
84392,Honda,Diesel,Manual,Used,12950,120.0,2015
38177,MINI,Gasoline,Manual,Used,13000,122.0,2015
44900,BMW,Electric,Automatic,Used,14400,170.0,2015
32400,BMW,Diesel,Manual,Used,14490,150.0,2015
77261,Audi,Diesel,Automatic,Used,15950,150.0,2015
51600,Audi,Diesel,Manual,Used,17890,150.0,2015
69500,Mercedes-Benz,Gasoline,Manual,Used,17900,184.0,2015
105670,SEAT,Diesel,Manual,Used,18000,140.0,2015
59200,Skoda,Diesel,Manual,Used,11839,110.0,2015
39395,Ford,Gasoline,Manual,Used,11890,125.0,2015
51900,MINI,Gasoline,Manual,Used,11900,75.0,2015
74700,Hyundai,Gasoline,Manual,Used,11900,135.0,2015
52249,Hyundai,Gasoline,Manual,Used,11900,101.0,2015
99981,Renault,Diesel,Automatic,Used,11900,110.0,2015
61487,Ford,Diesel,Manual,Used,11950,120.0,2015
94000,Renault,Diesel,Manual,Used,11980,110.0,2015
29396,Jeep,Gasoline,Manual,Used,12440,140.0,2015
65990,Peugeot,Diesel,Manual,Used,12990,150.0,2015
51000,BMW,Diesel,Manual,Used,13400,143.0,2015
80690,Nissan,Diesel,Manual,Used,13400,131.0,2015
65717,Nissan,Gasoline,Automatic,Used,13430,117.0,2015
61433,Volkswagen,Gasoline,Manual,Used,13450,150.0,2015
50100,Peugeot,Gasoline,Manual,Used,13490,200.0,2015
53451,Volkswagen,Gasoline,Manual,Used,13625,125.0,2015
73370,Volkswagen,Diesel,Manual,Used,13775,110.0,2015
55362,Renault,Diesel,Automatic,Used,13800,110.0,2015
62977,Renault,Diesel,Automatic,Used,13890,110.0,2015
64980,Volkswagen,Gasoline,Automatic,Used,14430,125.0,2015
92725,Jeep,Diesel,Automatic,Used,27490,250.0,2015
59699,BMW,Diesel,Automatic,Used,27880,218.0,2015
93505,Porsche,Diesel,Automatic,Used,44500,258.0,2015
16725,Aston,Gasoline,Automatic,Used,128900,572.0,2015
79946,Volkswagen,Gasoline,Manual,Used,10989,110.0,2015
